bangla_token,ipa_token
মাসুকুল,maʃukul
ভটভটিকে,bʱɔtbʱotike
শ্রীপুরের,sripurer
সেনাসদস্যরা,ʃenaʃd̪oʃʃora
ডিমাই,dima͡i̯
ঐশিমনি,o͡i̯ʃimoni
পেট্রোল,petrol
পাঁচঠাকুরী,pãctʰakuri
ভবঘুরের,bʱɔbogʱurer
দাদির,d̪ad̪ir
ব্ল্যাকমেইল,blækme͡i̯l
সাগরদাঁড়ি,ʃagord̪ãɽi
রেখেছেনও,rekʰecʰeno
ক্রুস,kruʃ
১৪৯.৫৫,149.55
সেখ,ʃekʰo
সার্জারির,ʃarɟarir
‘সীমান্তের,‘ʃimant̪er
রূপচর্চাসহ,rupcɔrcaʃɔho
ফুরসত,pʰurʃɔt̪o
বর্গমাইলের,bɔrgoma͡i̯ler
স্ক্যান,skan
‘স্ট্রেনদেনিং,‘strend̪eniŋ
দিনটাই,d̪inta͡i̯
তন্ত্রমতে,t̪ɔnt̪romt̪e
সুতোয়,ʃut̪oʲ
"গ্রুপ,","grup,"
বলছেন।,bolcʰen।
দেহবিশিষ্ট,d̪ehobiʃiʃto
নতুনদের,not̪und̪er
বিবাহবহির্ভূত,bibahɔbohirbʱut̪o
পিএসএলে,pi͡e̯sele
সমারসেটের,ʃɔmarʃeter
রকিবউদ্দীন,rokibud̪d̪in
কবি-লেখক-সাহিত্যিক,kobi-lekʰk-ʃahit̪t̪ik
প্রতিনিধিমানিকগঞ্জে,prot̪inid̪ʱimanikgɔnɟe
‘আচরণগত’,‘acorongɔt̪o’
নামমাত্র।,nammat̪ro।
কম্পাউন্ডেও,kɔmpa͡u̯nde͡o̯
র্যাব-২,ræbo-2
খাসভূমি,kʰaʃbʱumi
চাইলেই,ca͡i̯le͡i̯
উক্রাইন,ukra͡i̯n
শাখাতেই,ʃakʰat̪e͡i̯
উৎসুক,ut̪ʃuk
শ্রেয়ার,sreʲar
পাগলপ্রায়,pagolopraʲ
হুমানা,humana
মাতিয়ে,mat̪iʲe
সমন্বয়ক,ʃɔmɔnnɔʲok
সামসুন্নাহারের,ʃamsunnaharer
চতলবাইদ,cot̪lba͡i̯d̪
৪টা)ডাইভিংমেয়েদের,4ta)da͡i̯bʱiŋmeʲed̪er
মৌসুমি,mo͡u̯ʃumi
আকাশবাণীর,akaʃbanir
আমদানিকারককে,amd̪anikarkke
সাজুর,ʃaɟur
ডানেডিনে,danedine
মেসি-নেইমাররা।,mesi-ne͡i̯marra।
বন্দোপাধ্যায়,bond̪opad̪d̪ʱaʲ
টটেনহ্যাম,tɔtenhɟʱo͡a̯m
ইসলামনগর,islamongor
হিমশৈলটি,himʃelti
কহিনুর,kohinur
পল্লবি,pollobi
উদ্বোধনী,ud̪bad̪ʱoni
তাঁতী,t̪ãt̪i
নয়নও,nɔʲono
দীর্ঘতর,d̪irgʱot̪ɔr
নবজাততের,nɔboɟat̪t̪er
স্কুলপাড়া,skulpaɽa
অভিষেকের,obʱiʃeker
তোর,t̪or
গগনকে,gɔgonke
ওল্ডট্রাফোর্ডে,oldotrapʰorde
২১৩টি,213ti
ফ্লাওয়ার।,pʰla͡o̯ʷar।
বিচারকরা,bicarkora
বিক্রেতারা,bikret̪ara
সেলাইয়ের,sela͡i̯ʲer
কিউরি,ki͡u̯ri
কুমিল্লায়,kumillaʲ
সিরাজদিখানের,ʃiraɟd̪ikʰaner
পেজের,peɟer
মনোয়ারা’,monoʷara’
উপজেলামোড়-নিমতলা,upoɟelamoɽo-nimɔt̪ɔla
সন্তোষপাড়া,ʃɔnt̪oʃpaɽa
ল্যাংড়া,læŋɽa
কুমারাতুঙ্গা,kumarat̪uŋga
জনা,ɟɔna
চিকুনগুনিয়ার,cikunguniʲar
অপমানজনক,ɔpomanɟɔnok
ফিফাও।,pʰipʰa͡o̯।
দায়েরা,d̪aʲera
মাটিতে।,matit̪e।
সাফল্যও,ʃapʰollo͡o̯
ম্যাট,mæt
মোহম্মদকে,mohommod̪ke
রিশানখানের,riʃankʰaner
অজ্ঞাতনামাদের,ɔggæt̪onamad̪er
হিটেই,hite͡i̯
৩-৪টি,3-4ti
আহ্বানে,ahobane
রাশিদার,raʃid̪ar
বুধুর,bud̪ʱur
১টা)।,1ta)।
ওঁলাদ,õlad̪
কার্যতালিকা,karɟot̪alika
দুপাশে,d̪upaʃe
সাইফু।,sa͡i̯pʰu।
ফিলিস্তিনকে,pʰilist̪inke
লংকানদের,lɔŋkand̪er
ইনস্টাগ্রাম,inoʃtagram
নাডাগো,nadago
ওসি-তদন্ত,osi-t̪d̪ɔnt̪o
৬৩তম,63t̪ɔmo
গ্রামগুলোর,gramgulor
সাইনুসাইটিস,sa͡i̯nuʃa͡i̯tis
"করেছি,","korecʰi,"
হবে?,hɔbe?
মাঠে।,matʰe।
ভাইদের,bʱa͡i̯d̪er
এসবে,eʃɔbe
ধর্ষকরা,d̪ʱɔrʃokɔra
তৈরির’,t̪o͡i̯rir’
শান্তিগরের,ʃant̪igɔrer
রিজিয়ন,riɟiʲon
সেবাসহ,ʃebaʃho
ইউএসএসডিভিত্তিক,i͡u̯͡e̯seʃodibʱit̪t̪ik
সদিচ্ছায়,ʃod̪iccʰaʲ
জনসডটু,ɟɔnʃɔdtu
নির্বিচারে,nirbicare
ভাইজান,bʱa͡i̯ɟan
হেফাজত,hepʰaɟɔt̪
আইসল্যান্ড,a͡i̯ʃɔlænd
"(২১),","(21),"
তুলতেন,t̪ult̪en
"(২২),","(22),"
গাড়ি।,gaɽi।
"হতবাক,","hɔt̪obak,"
"(২৫),","(25),"
শ্বাসপ্রশ্বাস,ʃaʃproʃʃaʃ
৭৮তম,78t̪ɔmo
ভোট,bʱe͡a̯t
কিভাবে?’,kibʱabe?’
নিশ্চুপ।,niʃcup।
আশায়।,aʃaʲ।
দীন,d̪in
(সিনহা),(ʃinha)
রাহুল।,rahul।
শোয়েবের,ʃoʲeber
কাইলি,ka͡i̯li
কাল-পরশু,kal-porʃu
স্বয়ংসম্পূর্ণতার,ʃʲɔŋʃɔmpurnot̪ar
মেশিনারিজ,meʃinariɟ
নোটবুকের,notbuker
(অব),(ɔbo)
এজাহারভুক্ত,eɟaharbʱukt̪o
শাহজাদপুরথানা,ʃahoɟad̪purt̪ʰana
১০৭টি,107ti
লিখেও,likʰe͡o̯
সেনসেই,ʃenʃe͡i̯
মিল্কী,milki
৮.১,8.1
"তাসলিমা,","t̪aʃlima,"
মেক্সিকানদের,mekʃikand̪er
কাঠে,katʰe
জানাজার,ɟanaɟar
ওপরই।,upori।
৩৯৮,398
বিকিকিনির,bikikinir
জিমি-চয়নরা।,ɟimi-cɔʲonra।
পেরোতেই,perot̪e͡i̯
রুসো,ruʃo
আখলাকের,akʰlaker
বিবরণীর,bibɔronir
বিশের,biʃer
রেসিপি।,resipi।
শাবকটি,ʃabokti
আপাতদৃষ্টিতে,apat̪d̪riʃtit̪e
ট্রাইসাইকেল,tra͡i̯sa͡i̯kel
হ্যাম্পশায়ারের,hæmpʃaʲarer
পেশিশক্তি,peʃiʃɔkt̪i
চিত্রপরিচালক,cit̪roporicalok
স্বাস্থ্যকর্মীসহ,ʃast̪ʰokɔrmiʃɔho
ফাইটার।,pʰa͡i̯tar।
ডিলারপ্রতি,dilarprot̪i
বছরভর,bɔcʰorɔbʱɔr
রেটিংয়ের,retiŋʲer
চুমুকে,cumuke
দু’পাড়ের,d̪u’paɽer
হতাশাজনক,hot̪aʃaɟɔnk
সংস্কৃতিকর্মীদের,ʃɔŋskrit̪ikɔrmid̪er
মাদারীপুরে,mad̪aripure
ছিলো,cʰilo
স্থানটিতে,st̪ʰantit̪e
সাঁতারুরা।,ʃãt̪arura।
ইমরুলের,imoruler
উপদফতর,upod̪ɔmɔt̪or
প্রতিবন্ধীও,prot̪ibɔnd̪ʱi͡o̯
মুমিনিন!বুড়ির,muminin!buɽir
ধর্মে,d̪ʱɔrme
পরাস্ত,pɔrast̪o
মিনারটির,minartir
"বিউটিশিয়ান,","bi͡u̯tiʃiʲan,"
"অপরদিকে,","ɔpɔrd̪ike,"
ধর্মপাল,d̪ʱɔrmopklo
ইন্সটল,instɔl
"নাসিম,","naʃim,"
প্রশিক্ষণার্থী,proʃikkʰonart̪ʰi
বংশাই,bɔŋʃa͡i̯
আহমদের।,ahmod̪er।
আইল্যান্ডের,a͡i̯lænder
আমবার,ambar
তনুকে,t̪onuke
আত্মীয়-স্বজনের,at̪t̪iʲo-ʃɔɟɔner
সস্তায়,ʃɔst̪aʲ
অনতি,ɔnot̪i
পাহাড়-টিলা,pahaɽ-tila
ক্যামব্রিজ,kæmobriɟ
ক্রমশই,kromoʃo͡i̯
বিপর্যের,bipɔrɟer
খানও।,kʰano।
৭৬তম,76t̪ɔmo
ফাইলও,pʰa͡i̯lo
পিরু,piru
বশীর,boʃir
চিনিয়ে,ciniʲe
পাশাপাশিই,paʃapaʃi͡i̯
কাঠমান্ডুতে,katʰmandut̪e
সোসাইটি’।,ʃoʃa͡i̯ti’।
"(১৩তম),","(13t̪ɔmo),"
"পাবেন,","paben,"
১০৯,109
৪শ’,4ʃɔ’
"নেতা,","net̪a,"
ইচ্ছাটাই,iccʰata͡i̯
(পিনাক,(pinak
মাখার,makʰar
মৈত্রীর,mo͡i̯t̪rir
পূর্বাঞ্চল,purbancɔl
ড্রামের,dramer
আল-মুকাবেরের,al-mukaberer
পান্না।,panna।
‘অতিরিক্ত,‘ot̪irikt̪o
ব্যয়ের,bæʲer
তাহমীনা,t̪ahomina
নারকীয়,narkiʲo
"৩০,","30,"
স্টোকসকে।,stokʃke।
যুক্তিতে,ɟukt̪it̪e
আলাউদ্দিন,ala͡u̯d̪d̪in
কিংস্টনে,kiŋstɔne
ব্লেক,blek
বিলুপ্তকালীগঞ্জ,bilupt̪okaligɔnɟ
-লামার,-lamar
লিঙ্ক,liŋk
প্রিয়াংকাসহ,priʲaŋkaʃɔho
নাননুর,nannur
"মোল্লা,","molla,"
দোহার-নবাবগঞ্জ,d̪oharo-nbabɔgnɟ
রাজাকার-জঙ্গি,raɟakar-ɟɔŋgi
পারা,para
"(১৪তম),","(14t̪ɔmo),"
দু’দিনে,d̪u’d̪ine
দেববর্মণের,d̪ebbɔrmoner
বাকৃবিতে,bakribit̪e
বিল্ডার্স,bildars
গেজেটের,geɟeter
ভেলকোনার,bʱelokonar
যানবাহনগুলোতে।,ɟanbahongulot̪e।
চঞ্চল,cɔncɔl
জামাইসহ,ɟama͡i̯ʃɔho
পিতাকে,pit̪ake
সুসংবদ্ধ,ʃuʃɔŋbɔd̪d̪ʱo
ট্রিটন,triton
নেবার,nebar
লেনিনের,leniner
পরিদর্শন।,porid̪ɔrʃon।
অব্যবস্থাপনা’,ɔbæbost̪ʰapona’
ভীতি,bʱit̪i
শুধুই,ʃud̪ʱu͡i̯
অরূপ,ɔrup
নথিপত্র,not̪ʰipɔt̪ro
রিজেন্ট,riɟent
শিক্ষাবান্ধব,ʃikkʰaband̪ʱob
ধর্মমন্ত্রীর,d̪ʱɔrmomɔnt̪rir
পোড়াকান্দুলিয়া,poɽakand̪uliʲa
রবীন্দ্রসঙ্গীতের,robind̪roʃoŋgit̪er
তুর্কিশ,t̪urkiʃ
তিক্ত,t̪ikt̪o
‘৩ডি,‘3di
জারিসম্রাট,ɟariʃɔmrat
বক্তৃতানুষ্ঠান,bokt̪rit̪anuʃtʰan
ঢিলেঢালা,dʱiledʱala
ন্যাড়া,næɽa
তিউনিসিয়া,t̪i͡u̯niʃiʲa
"(২৮),","(28),"
স্থলবন্দর।,st̪ʰɔlbond̪ɔr।
জোরেই,ɟore͡i̯
"তাজপুর,","t̪aɟpur,"
নদ,nɔd̪
লে,le
তথ্য-উপাত্ত,t̪ot̪t̪ʰo-upat̪t̪o
গড়াবে,gɔɽabe
বাশাইল,baʃa͡i̯l
"দিয়েই,","d̪iʲe͡i̯,"
থামানোর,t̪ʰamanor
‘রক’,‘rɔk’
ধুপখোলা,d̪ʱupkʰola
নানীর,nanir
মহাসচিবের।,mɔhaʃociber।
রাজীব।,raɟib।
ওজিল,oɟil
ব্যাংকও,bæŋko
রুপাজয়ী,rupaɟʲi
পিএসআইয়ে।,pi͡e̯sa͡i̯ʲe।
সিলোনিয়া,siloniʲa
দমানো,d̪ɔmano
কামারখন্দে,kamarkʰond̪e
"অদক্ষ,","ɔd̪okkʰo,"
বিলাসি,bilaʃi
সৃজনশীল,sriɟɔnʃil
সেরেনার,ʃerenar
ডায়নামাইটসের,daʲnama͡i̯tser
ব্রহ্মচারী।,brɔmmocari।
হালপার,halpar
ইন্টিগ্রেটেড,intigreted
বাহিনীগুলো,bahinigulo
পারফিউশনিস্ট,parpʰi͡u̯ʃonist
খেলছে,kʰelcʰe
পাকিস্তানিরা,pakist̪anira
দুর্ভাগ্যক্রমে,d̪urbʱaggokrome
অনাথ,ɔnat̪ʰ
২০তেই,20t̪e͡i̯
দৃঢ়বিশ্বাস,d̪riɽʱobiʃʃaʃ
সোনাইমুড়ী,ʃona͡i̯muɽi
প্রতি।,prot̪i।
আধ্যাত্মিক,ad̪d̪ʱat̪t̪ik
জিএমএন,ɟi͡e̯mtʰon
সিস্টেমে।,ʃisteme।
বোরোদাবকিন,borod̪abokin
লিপইয়ারে,lipiʲare
সমৃদ্ধ,ʃɔmrid̪d̪ʱo
ক্ষতিও,kʰot̪i͡o̯
বাথরুমেও,bat̪ʰrume͡o̯
আলামত,alamɔt̪
ভাগ্যবান,bʱaggoban
সান্ত্বনা,ʃant̪ona
ছয়দিন,cʰɔʲd̪in
স্কুলশিক্ষিকার,skulʃikkʰikar
"বাড়ানো,","baɽano,"
হ্যামিল্টন,hæmiltɔn
"শাহাবানু,","ʃahabanu,"
রূপনেবে,ruponebe
মুমিনিন,muminin
ঘটনানো,gʱɔtonano
‘ডাকলেই,‘dakle͡i̯
মেহেন্দীগঞ্জ,mehend̪igɔnɟ
বিবিসি’কে,bibiʃi’ke
দুলালী,d̪ulali
ফেলুন।,pʰelun।
ইউনিয়নবাসী,i͡u̯niʲonbaʃi
স্যুট,sæ͡u̯t
নর্দান,nɔrd̪an
ইএসপিএন।,i͡e̯spi͡e̯n।
ম্যাকগ্রারও,mækɔgraro
হায়েস,haʲes
১৭৬টি,176ti
কমিটিগুলোর,kɔmitigulor
রহমাতপুর,rɔhomat̪pur
মেলবন্ধন,melbɔnd̪ʱon
তাজপুর,t̪aɟpur
মাঠকর্মীর,matʰɔkɔrmir
হবে’।,hɔbe’।
"কোরআনখানি,","korankʰani,"
বিএসএল।,bi͡e̯sel।
শোনেননি,ʃonenni
শত্র“মুক্ত,ʃot̪ro“mukt̪o
২৯৪,294
মডরিচ,mdoric
শর্তগুলো,ʃɔrt̪ogulo
হাঁচি-কাশির,hãci-kaʃir
প্রণালীকে,pronalike
দিনগুলো।,d̪ingulo।
অস্ত্র-গুলি,ɔst̪ro-guli
হোসাইনকে,hoʃa͡i̯nke
"প্রধান,","prod̪ʱan,"
কেকিয়াং,kekiʲaŋ
প্রগতির,progot̪ir
ফ্রেমবন্দি,pʰrembɔnd̪i
"বিবি,","bibi,"
প্র্রধান,prorod̪ʱan
২৪(২),24(2)
অনাবাদি,ɔnabad̪i
প্রিয়ক্স,priʲokʃo
ইসমতআরা,iʃɔmot̪ara
আপনের,aponer
লেখাতে,lekʰat̪e
ওবাইদুর,oba͡i̯d̪ur
স্ট্যান্ডবাই,standba͡i̯
বিশ্ব।,biʃʃo।
এটুকুই।,etuku͡i̯।
দোসর,d̪oʃɔr
২৪(৩),24(3)
মমি,momi
পাঞ্জাবিতে,panɟabit̪e
‘মিউজিক,‘mi͡u̯ɟik
আগতদের,agt̪ɔd̪er
সালামন,salamɔn
ছবির।,cʰobir।
পারভাঙ্গুড়া,parbʱaŋguɽa
কোহলিকে,koholike
রসুন,roʃun
সেনেগাল,ʃenegal
জনদরদিও,ɟɔnod̪ord̪i͡o̯
মাজেদ,maɟed̪
মেনটেন্যান্স/বেসিক,mentenæns/beʃik
দু’ভাইকে,d̪u’bʱa͡i̯ke
"ইলা,","ila,"
হেরেছে,herecʰe
মহীয়সী,mohiʲoʃi
ব্রেক্সিটবিরোধীরা,breksitbirod̪ʱira
পরও।,pɔro।
(কুমিল্লা),(kumilla)
করতেছে,kort̪ecʰe
জোহার,ɟohar
ধড়ফড়,d̪ʱɔɽpʰɔɽ
"সাইটের,","sa͡i̯ter,"
প্রবাদটি,probad̪ti
রক্ষকের,rɔkkʰoker
মসুর,moʃur
ছিটকিনি,cʰitkini
হাওরগুলোর,ha͡o̯rgulor
কাতারেও,kat̪are͡o̯
শেভচেংকো,ʃebʱɔceŋko
কঠোর’,kɔtʰor’
কোনোটিতে,konotit̪e
শেঠি,ʃetʰi
"প্রেম,","prem,"
ওয়াইল্ডফ্লাওয়ার,oʷa͡i̯ldopʰla͡o̯ʷar
কাগজ),kagoɟ)
চাইবে,ca͡i̯be
দৈবচয়নের,d̪o͡i̯bocoʲoner
আমিনউদ্দিন,aminud̪d̪in
বারে,bare
চাতালে,cat̪ale
সাবেকঅধিনায়ক,ʃabekod̪ʱinaʲok
"উদ্ধার,","ud̪d̪ʱar,"
১৫০২-০৩,1502-03
উইঘুরবাসীকে,u͡i̯gʱurbaʃike
মিসকল,miskɔlo
১৯৮০,1980
অগ্নিগিরি।,ɔgnigiri।
বলেছিলেন-,bolecʰilen-
১১৫,115
বিআরবি,bi͡a̯rɔbi
৭০-৮০টি,70-80ti
র্যালির,rælir
অমিতরঞ্জন,ɔmit̪ɔrɔnɟon
এমআরএস,emarɔ͡e̯s
কফিন,kopʰin
লিফট,lipʰɔt
বেরোবেন,beroben
রৌয়া,ro͡u̯ʲa
আটলিয়ায়,atliʲaʲ
স্টার্লিং,starliŋ
গোছানো,gocʰano
ইকবালুল,ikbalul
ম্যাজিকে,mæɟike
ট্রাস্টে,traste
‘এসো,‘eʃo
নিদর্শনের,nid̪ɔrʃoner
জাকারিয়া।,ɟakariʲa।
"আধ্যাত্মিক,","ad̪d̪ʱat̪t̪ik,"
জেনারেলও,ɟenarelo
দ্বীপের,d̪iper
বাড়িতেই,baɽit̪e͡i̯
মানিকোনা,manikona
ইনক্লুসিভ,inkluʃibʱ
প্রীতির,prit̪ir
অনৈক্যের,ɔno͡i̯kker
ডিসেম্বর।,diʃembɔr।
পেঁছেছেন,pẽcʰecʰen
স্টিফেন,stipʰen
সাজ্জাদুল,ʃaɟɟad̪ul
কারাদণ্ডাদেশ,karad̪ɔndad̪eʃ
"প্রতিষ্ঠাবার্ষিকী,","prot̪iʃtʰabarʃiki,"
গ্রোয়েন,groʲen
সাইফউদ্দিন।,sa͡i̯pʰud̪d̪in।
তামাশায়,t̪amaʃaʲ
রেজ্জাক,reɟɟak
"বুঝছেন,","buɟʱcʰen,"
আর্কাইভ’,arka͡i̯bʱ’
ভাণ্ডারে।,bʱandare।
মোসাক,moʃak
জেনার।,ɟenar।
"ভাংচুর,","bʱaŋcur,"
উপ-ধারায়,upo-d̪ʱaraʲ
ফনসেকার,pʰɔnʃekar
পার্টনারস,partonaroʃ
উইকেটকিপার,u͡i̯ketkipar
ইউনিটির,i͡u̯nitir
ফলেও,pʰɔle͡o̯
জননায়কে,ɟɔnonaʲoke
ক্যাপুট।,kæput।
