Index,District,External_ID,Contents,ipa,new_ipa
4026,Tangail,rec_01_audio_14.wav,পরিচয় ফ্রি-ফায়ার গেম-এর ভিত্রে ভাই,poɾɪcɔe̯ pʰɾɪ-pʰɐʲɐɾ gem-eɾ bʱɪt̪ɾe bʱɐ͡ɪ̯,poricɔʲ pʰri-pʰaʲar gem-er bʱit̪re bʱa͡i̯
4027,Tangail,rec_01_audio_15.wav,ও গেইম খেইলা?,o ge͡ɪ̯m kʰe͡ɪ̯lɐ?,o ge͡i̯m kʰe͡i̯la?
4028,Tangail,rec_01_audio_15.wav,"গেইম খেইলা পরিচয় ওমুরদিয়া ফেসবুক, ইমু আইডি, মিমু আইডি সব নিয়া হয়া গেছে।","ge͡ɪ̯m kʰe͡ɪ̯lɐ poɾɪcɔe̯ omuɾod̪ɪʲɐ pʰesbuk, ɪmu ɐ͡ɪ̯dɪ, mɪmu ɐ͡ɪ̯dɪ ʃɔb nɪʲɐ hɔʲɐ gecʰe।","ge͡i̯m kʰe͡i̯la poricɔʲ omurod̪iʲa pʰesbuk, imu a͡i̯di, mimu a͡i̯di ʃɔb niʲa hɔʲa gecʰe।"
4029,Tangail,rec_01_audio_15.wav,ভাই।,bʱɐ͡ɪ̯।,bʱa͡i̯।
4030,Tangail,rec_01_audio_15.wav,মেয়ের ছবি পাঠায় প্রথ্যেক দিনই।,meʲeɾ cʰobɪ pɐtʰɐe̯ pɾot̪t̪ʰek d̪ɪnɪ।,meʲer cʰobi patʰaʲ prot̪t̪ʰek d̪ini।
4031,Tangail,rec_01_audio_15.wav,কি আর কমু?,kɪ ɐɾ komu?,ki ar komu?
4032,Tangail,rec_01_audio_15.wav,রাব্বির পিছনে পাগল।,ɾɐbbɪɾ pɪcʰone pɐgolo।,rabbir picʰone pagolo।
4033,Tangail,rec_01_audio_16.wav,ঠিকাছে।,tʰɪkɐcʰe।,tʰikacʰe।
4034,Tangail,rec_01_audio_16.wav,পাগল?,pɐgolo?,pagolo?
4035,Tangail,rec_01_audio_16.wav,"তোমারে ওর মেসেজটি দেহাইরোছিন তোমারে আমি, ওর ইন্সটাগ্রাম আমার এই আইডির ভিত্রে লগ-ইন করা আছে।"," t̪omɐɾe oɾ meʃeɟtɪ d̪ehɐ͡ɪ̯ɾocʰɪn t̪omɐɾe ɐmɪ, oɾ ɪnstɐgɾɐm ɐmɐɾ e͡ɪ̯ ɐ͡ɪ̯dɪɾ bʱɪt̪ɾe lɔgo- kɔɾɐ ɐcʰe।","t̪omare or meʃeɟti d̪eha͡i̯rocʰin t̪omare ami, or instagram amar e͡i̯ a͡i̯dir bʱit̪re লগ-in kɔra acʰe।"
4036,Tangail,rec_01_audio_16.wav,"ও কি মেসেজ করে, আর ও কি মেসেজ করে সব তোমারে দেহামু।","o kɪ meʃeɟ koɾe, ɐɾ o kɪ meʃeɟ koɾe ʃɔb t̪omɐɾe d̪ehɐmu।","o ki meʃeɟ kore, ar o ki meʃeɟ kore ʃɔb t̪omare d̪ehamu।"
4037,Tangail,rec_01_audio_16.wav,খাড়াও ইস্কিনশট দিয়া পাঠাইতাছি।,kʰɐɽɐ͡o̯ ɪskɪnʃɔt d̪ɪʲɐ pɐtʰɐ͡ɪ̯t̪ɐcʰɪ।,kʰaɽa͡o̯ iskinʃɔt d̪iʲa patʰa͡i̯t̪acʰi।
4038,Tangail,rec_01_audio_16.wav,না মেসেজ দেহার দরকার নাই।,nɐ meʃeɟ d̪ehɐɾ d̪ɔɾkɐɾ nɐ͡ɪ̯।,na meʃeɟ d̪ehar d̪ɔrkar na͡i̯।
4039,Tangail,rec_01_audio_16.wav,মেসেহ দেহানোর দরকার আছে পাগল?,meʃeho d̪ehɐnoɾ d̪ɔɾkɐɾ ɐcʰe pɐgolo?,meʃeho d̪ehanor d̪ɔrkar acʰe pagolo?
4040,Tangail,rec_01_audio_16.wav,তাইলে ওইযে স্বীকার করে না?,t̪ɐ͡ɪ̯le o͡ɪ̯ɟe ʃɪkɐɾ koɾe nɐ?,t̪a͡i̯le o͡i̯ɟe ʃikar kore na?
4041,Tangail,rec_01_audio_16.wav,আমি তো স্বীকার করছি কয়বার কইরাই <>,ɐmɪ t̪o ʃɪkɐɾ koɾcʰɪ kɔʲbɐɾ ko͡ɪ̯ɾɐ͡ɪ̯ <>,ami t̪o ʃikar korcʰi kɔʲbar ko͡i̯ra͡i̯ <>
4042,Tangail,rec_01_audio_17.wav,আমি যাইগা থাকো।,ɐmɪ ɟɐ͡ɪ̯gɐ t̪ʰɐko।,ami ɟa͡i̯ga t̪ʰako।
4043,Tangail,rec_01_audio_17.wav,"চাইলা যাবা, রাব্বি?","cɐ͡ɪ̯lɐ ɟɐbɐ, ɾɐbbɪ?","ca͡i̯la ɟaba, rabbi?"
4044,Tangail,rec_01_audio_17.wav,আমি ভাই এইন্নার ভিত্রে নাই।,ɐmɪ bʱɐ͡ɪ̯ e͡ɪ̯nnɐɾ bʱɪt̪ɾe nɐ͡ɪ̯।,ami bʱa͡i̯ e͡i̯nnar bʱit̪re na͡i̯।
4045,Tangail,rec_01_audio_17.wav,হ্যাঁ?,hɛ̃?,hæ̃?
4046,Tangail,rec_01_audio_17.wav,"আমি এইন্নার ভিত্রে নাই, আমার বয়স হয় নাই।","ɐmɪ e͡ɪ̯nnɐɾ bʱɪt̪ɾe nɐ͡ɪ̯, ɐmɐɾ bɔʲoʃ hɔe̯ nɐ͡ɪ̯।","ami e͡i̯nnar bʱit̪re na͡i̯, amar bɔʲoʃ hɔʲ na͡i̯।"
4047,Tangail,rec_01_audio_17.wav,রাব্বি রুমাল দিয়া যাও <>,ɾɐbbɪ ɾumɐl d̪ɪʲɐ ɟɐ͡o̯ <>,rabbi rumal d̪iʲa ɟa͡o̯ <>
4048,Tangail,rec_01_audio_18.wav,এনেই থাহে <> দিয়া গেছেন?,ene͡ɪ̯ t̪ʰɐhe <> d̪ɪʲɐ gecʰen?,ene͡i̯ t̪ʰahe <> d̪iʲa gecʰen?
4049,Tangail,rec_01_audio_18.wav,<> ভিতরে?,<> bʱɪt̪ɔɾe?,<> bʱit̪ɔre?
4050,Tangail,rec_01_big_audio_0_chunk_0.wav,এইযে এ ঘুরতে আরে মেয়া মাইনষের পিছে।,e͡ɪ̯ɟe e gʱuɾt̪e ɐɾe meʲɐ mɐ͡ɪ̯nʃeɾ pɪcʰe।,e͡i̯ɟe e gʱurt̪e are meʲa ma͡i̯nʃer picʰe।
4051,Tangail,rec_01_big_audio_0_chunk_0.wav,"<> ব্যাটা, তোর নাগাল না।","<> bɛtɐ, t̪oɾ nɐgɐl nɐ।","<> bæta, t̪or nagal na।"
4052,Tangail,rec_01_big_audio_0_chunk_0.wav,বুঝছো?,buɟʱcʰo?,buɟʱcʰo?
4053,Tangail,rec_01_big_audio_0_chunk_0.wav,"এই যদি আমগো স্কুল ছুটি দেয় হুনে, যে এই টাইমে স্কুল ছুটি দিবো তার দশ মিনিট আগে যায়া দেখবা গেট এর উনো খাড়ায় রইছে।","e͡ɪ̯ ɟod̪ɪ ɐmgo skul cʰutɪ d̪ee̯ hune, ɟe e͡ɪ̯ tɐ͡ɪ̯me skul cʰutɪ d̪ɪbo t̪ɐɾ d̪ɔʃ mɪnɪt ɐge ɟɐʲɐ d̪ekʰbɐ get eɾ uno kʰɐɽɐe̯ ɾo͡ɪ̯cʰe।","e͡i̯ ɟod̪i amgo skul cʰuti d̪eʲ hune, ɟe e͡i̯ ta͡i̯me skul cʰuti d̪ibo t̪ar d̪ɔʃ minit age ɟaʲa d̪ekʰba get er uno kʰaɽaʲ ro͡i̯cʰe।"
4054,Tangail,rec_01_big_audio_0_chunk_0.wav,তুইও তো প্রেম করস।,t̪u͡ɪ̯͡o̯ t̪o pɾem kɔɾʃ।,t̪u͡i̯͡o̯ t̪o prem kɔrʃ।
4055,Tangail,rec_01_big_audio_0_chunk_0.wav,আমি করি না ভাই।,ɐmɪ koɾɪ nɐ bʱɐ͡ɪ̯।,ami kori na bʱa͡i̯।
4056,Tangail,rec_01_big_audio_0_chunk_0.wav,"এহ <> 
পাবা না ভাই।","eh <> 
pɐbɐ nɐ bʱɐ͡ɪ̯।","eh <> 
paba na bʱa͡i̯।"
4057,Tangail,rec_01_big_audio_0_chunk_0.wav,সত্যি কথা ক।,ʃot̪t̪ɪ kɔt̪ʰɐ k।,ʃot̪t̪i kɔt̪ʰa k।
4058,Tangail,rec_01_big_audio_0_chunk_0.wav,"পাবা না ভাই, আমার ফ্রেন্ডলিস্টে তুমি মেয়া মানুষ খুইজা বাইর করো।","pɐbɐ nɐ bʱɐ͡ɪ̯, ɐmɐɾ pʰɾendlɪste t̪umɪ meʲɐ mɐnuʃ kʰu͡ɪ̯ɟɐ bɐ͡ɪ̯ɾ koɾo।","paba na bʱa͡i̯, amar pʰrendliste t̪umi meʲa manuʃ kʰu͡i̯ɟa ba͡i̯r koro।"
4059,Tangail,rec_01_big_audio_0_chunk_0.wav,এইযে রাব্বি।,e͡ɪ̯ɟe ɾɐbbɪ।,e͡i̯ɟe rabbi।
4060,Tangail,rec_01_big_audio_0_chunk_0.wav,"আমি তোমার ডে দেখছিলাম একটা রাব্বি, 
দেহ ভাই।","ɐmɪ t̪omɐɾ de d̪ekʰcʰɪlɐm ɛktɐ ɾɐbbɪ, 
d̪eho bʱɐ͡ɪ̯।","ami t̪omar de d̪ekʰcʰilam ækta rabbi, 
d̪eho bʱa͡i̯।"
4061,Tangail,rec_01_big_audio_0_chunk_0.wav,তোমার ডেও আমি দেখছি।,t̪omɐɾ de͡o̯ ɐmɪ d̪ekʰcʰɪ।,t̪omar de͡o̯ ami d̪ekʰcʰi।
4062,Tangail,rec_01_big_audio_0_chunk_0.wav,দেহ ভাই।,d̪eho bʱɐ͡ɪ̯।,d̪eho bʱa͡i̯।
4063,Tangail,rec_01_big_audio_0_chunk_0.wav,দেখছে।,d̪ekʰcʰe।,d̪ekʰcʰe।
4064,Tangail,rec_01_big_audio_0_chunk_0.wav,মেয়া মানুষের নাম নিয়া অনেক  ফেইক আইডি থাহে।,meʲɐ mɐnuʃeɾ nɐm nɪʲɐ ɔnek  pʰe͡ɪ̯k ɐ͡ɪ̯dɪ t̪ʰɐhe।,meʲa manuʃer nam niʲa ɔnek  pʰe͡i̯k a͡i̯di t̪ʰahe।
4065,Tangail,rec_01_big_audio_0_chunk_0.wav,"অবশেষে রাব্বি <>
না, গলাগলি ধরছিলা ডাইরেক্ট।"," ɔboʃeʃe ɾɐbbɪ <>
nɐ, gɔlɐgolɪ d̪ʱoɾcʰɪlɐ dɐ͡ɪ̯ɾektɔ।","ɔboʃeʃe rabbi <>
না, gɔlagoli d̪ʱorcʰila da͡i̯rektɔ।"
4066,Tangail,rec_01_big_audio_0_chunk_0.wav,"না, ওইডা আমার বইনের ছবি।","nɐ, o͡ɪ̯dɐ ɐmɐɾ bo͡ɪ̯neɾ cʰobɪ।","na, o͡i̯da amar bo͡i̯ner cʰobi।"
4067,Tangail,rec_01_big_audio_0_chunk_0.wav,"নামডাও কয়া ফেলো, নামডা কয়া ফেলো।","nɐmdɐ͡o̯ kɔʲɐ pʰelo, nɐmdɐ kɔʲɐ pʰelo।","namda͡o̯ kɔʲa pʰelo, namda kɔʲa pʰelo।"
4068,Tangail,rec_01_big_audio_1_chunk_0.wav,রিয়া?,ɾɪʲɐ?,riʲa?
4069,Tangail,rec_01_big_audio_1_chunk_0.wav,<> ও নালো।,<> o nɐlo।,<> o nalo।
4070,Tangail,rec_01_big_audio_1_chunk_0.wav,"রিয়া, রিতা, রিতা,রিতা সরি।","ɾɪʲɐ, ɾɪt̪ɐ, ɾɪt̪ɐ,ɾɪt̪ɐ ʃoɾɪ।","riʲa, rit̪a, rit̪a,rit̪a ʃori।"
4071,Tangail,rec_01_big_audio_1_chunk_0.wav,এ রিতা না।,e ɾɪt̪ɐ nɐ।,e rit̪a na।
4072,Tangail,rec_01_big_audio_1_chunk_0.wav,"রিতা, একশো পারসেন্ট গ্যারান্টি রিতা।","ɾɪt̪ɐ, ɛkʃo pɐɾsent gɛɾɐntɪ ɾɪt̪ɐ।","rit̪a, ækʃo parsent gæranti rit̪a।"
4073,Tangail,rec_01_big_audio_1_chunk_0.wav,"<>
রিতা, কেরা রিতা?"," <>
ɾɪt̪ɐ, keɾɐ ɾɪt̪ɐ?","<>
রিতা, kera rit̪a?"
4074,Tangail,rec_01_big_audio_1_chunk_0.wav,আমি চিনি না।,ɐmɪ cɪnɪ nɐ।,ami cini na।
4075,Tangail,rec_01_big_audio_1_chunk_0.wav,"রিতা না, 
আমি ভাই এইন্না জানি না।","ɾɪt̪ɐ nɐ, 
ɐmɪ bʱɐ͡ɪ̯ e͡ɪ̯nnɐ ɟɐnɪ nɐ।","rit̪a na, 
ami bʱa͡i̯ e͡i̯nna ɟani na।"
4076,Tangail,rec_01_big_audio_1_chunk_0.wav,"রিতু, রিতু, রিতু।","ɾɪt̪u, ɾɪt̪u, ɾɪt̪u।","rit̪u, rit̪u, rit̪u।"
4077,Tangail,rec_01_big_audio_1_chunk_0.wav,"অহ রিতু, সরি,অবশেষে নামডা সামনে আয়া পরছে।","ɔh ɾɪt̪u, ʃoɾɪ,ɔboʃeʃe nɐmdɐ ʃɐmne ɐʲɐ poɾcʰe।","ɔh rit̪u, ʃori,ɔboʃeʃe namda ʃamne aʲa porcʰe।"
4078,Tangail,rec_01_big_audio_1_chunk_0.wav,না এইন্না জানি না ভাই।,nɐ e͡ɪ̯nnɐ ɟɐnɪ nɐ bʱɐ͡ɪ̯।,na e͡i̯nna ɟani na bʱa͡i̯।
4079,Tangail,rec_01_big_audio_1_chunk_0.wav,"রাব্বি, রাব্বি <> লজ্জা, 
না ভাই, এইডা ভাই মিছা কথা ভাই।","ɾɐbbɪ, ɾɐbbɪ <> lɔɟɟɐ, 
nɐ bʱɐ͡ɪ̯, e͡ɪ̯dɐ bʱɐ͡ɪ̯ mɪcʰɐ kɔt̪ʰɐ bʱɐ͡ɪ̯।","rabbi, rabbi <> lɔɟɟa, 
na bʱa͡i̯, e͡i̯da bʱa͡i̯ micʰa kɔt̪ʰa bʱa͡i̯।"
4080,Tangail,rec_01_big_audio_1_chunk_0.wav,"ওই যে ও  করে, ফারজানা।","o͡ɪ̯ ɟe o  koɾe, pʰɐɾɟɐnɐ।","o͡i̯ ɟe o  kore, pʰarɟana।"
4081,Tangail,rec_01_big_audio_1_chunk_0.wav,"টিস্যু দিমু, টিস্যু দিমু রাব্বি?","tɪʃʃu d̪ɪmu, tɪʃʃu d̪ɪmu ɾɐbbɪ?","tiʃʃu d̪imu, tiʃʃu d̪imu rabbi?"
4082,Tangail,rec_01_big_audio_1_chunk_0.wav,ওই যে ওমুরা থাকে ফারজানা।,o͡ɪ̯ ɟe omuɾɐ t̪ʰɐke pʰɐɾɟɐnɐ।,o͡i̯ ɟe omura t̪ʰake pʰarɟana।
4083,Tangail,rec_01_big_audio_1_chunk_0.wav,তুমি আমার উনে আয়ো।,t̪umɪ ɐmɐɾ une ɐʲo।,t̪umi amar une aʲo।
4084,Tangail,rec_01_big_audio_1_chunk_0.wav,আমার কাছে <> লজ্জা পাইতাছে।,ɐmɐɾ kɐcʰe <> lɔɟɟɐ pɐ͡ɪ̯t̪ɐcʰe।,amar kacʰe <> lɔɟɟa pa͡i̯t̪acʰe।
4085,Tangail,rec_01_big_audio_1_chunk_1.wav,<> ফারজানা <> মেয়া।,<> pʰɐɾɟɐnɐ <> meʲɐ।,<> pʰarɟana <> meʲa।
4086,Tangail,rec_01_big_audio_1_chunk_1.wav,"হ,হ।","hɔ,h।","ho,হ।"
4087,Tangail,rec_01_big_audio_1_chunk_1.wav,আস্তাগফিরুল্লাহ ভাই।,ɐst̪ɐgpʰɪɾullɐh bʱɐ͡ɪ̯।,ast̪agpʰirullah bʱa͡i̯।
4088,Tangail,rec_01_big_audio_1_chunk_1.wav,"<> মান সম্মান <>
এই বয়সে করবো না, কোন বয়সে করবা?","<> mɐn ʃɔmmɐn <>
e͡ɪ̯ bɔʲoʃe koɾbo nɐ, kon bɔʲoʃe koɾbɐ?","<> man ʃɔmman <>
e͡i̯ bɔʲoʃe korbo na, kon bɔʲoʃe korba?"
4089,Tangail,rec_01_big_audio_1_chunk_1.wav,বুড়া বয়সে করবা?,buɽɐ bɔʲoʃe koɾbɐ?,buɽa bɔʲoʃe korba?
4090,Tangail,rec_02_audio_0.wav,একটা দিক <> তুই মিয়া টয়লেটের বাথরুম যা নাগে সব <> সব <> দিছে।,ɛktɐ d̪ɪk <> t̪u͡ɪ̯ mɪʲɐ tɔʲleteɾ bɐt̪ʰɾum ɟɐ nɐge ʃɔb <> ʃɔb <> d̪ɪcʰe।,ækta d̪ik <> t̪u͡i̯ miʲa tɔʲleter bat̪ʰrum ɟa nage ʃɔb <> ʃɔb <> d̪icʰe।
4091,Tangail,rec_02_audio_0.wav,প্রেসার থাকবো।,pɾesɐɾ t̪ʰɐkbo।,presar t̪ʰakbo।
4092,Tangail,rec_02_audio_0.wav,"হ, প্রেসার মানে, হঠাৎ যদি মনে করো কোনরকম বাইচান্স একবার <> হঠাৎ যদি কুনো সুম ইয়া অয় একদম শেষ।","ho, pɾesɐɾ mɐne, hɔtʰɐt̪ ɟod̪ɪ mone koɾo konoɾɔkom bɐ͡ɪ̯cɐnʃo ɛkbɐɾ <> hɔtʰɐt̪ ɟod̪ɪ kuno ʃum ɪʲɐ ɔe̯ ɛkd̪ɔm ʃeʃ।","ho, presar mane, hɔtʰat̪ ɟod̪i mone koro konorɔkom ba͡i̯canʃo ækbar <> hɔtʰat̪ ɟod̪i kuno ʃum iʲa ɔʲ ækd̪ɔm ʃeʃ।"
4093,Tangail,rec_02_audio_2.wav,ঠিকই আছে।,tʰɪkɪ ɐcʰe।,tʰiki acʰe।
4094,Tangail,rec_02_audio_2.wav,এইতো ভুলুরও একই অবস্থা।,e͡ɪ̯t̪o bʱuluɾo ɛko͡ɪ̯ ɔbost̪ʰɐ।,e͡i̯t̪o bʱuluro æko͡i̯ ɔbost̪ʰa।
4095,Tangail,rec_02_audio_2.wav,ওইগ্লা বিল্ডিং দেড় লাখেও হবো না।,o͡ɪ̯glɐ bɪldɪŋ d̪eɽ lɐkʰe͡o̯ hɔbo nɐ।,o͡i̯gla bildiŋ d̪eɽ lakʰe͡o̯ hɔbo na।
4096,Tangail,rec_02_audio_2.wav,পাঁচতালা দিয়া ওগোর উপরে তুলোগা।,pɐ̃ct̪ɐlɐ d̪ɪʲɐ ogoɾ upɔɾe t̪ulogɐ।,pãct̪ala d̪iʲa ogor upɔre t̪uloga।
4097,Tangail,rec_02_audio_2.wav,পরে কবো পাইপ লাগাও।,pɔɾe kobo pɐ͡ɪ̯p lɐgɐ͡o̯।,pɔre kobo pa͡i̯p laga͡o̯।
4098,Tangail,rec_02_audio_2.wav,তারপরে যা হয় কবনি।,t̪ɐɾpɔɾe ɟɐ hɔe̯ kɔbonɪ।,t̪arpɔre ɟa hɔʲ kɔboni।
4099,Tangail,rec_02_audio_2.wav,ওনে পাইপ লাগাহাবো না।,one pɐ͡ɪ̯p lɐgɐhɐbo nɐ।,one pa͡i̯p lagahabo na।
4100,Tangail,rec_02_audio_3.wav,"এক পোলা, দুই পোলা বইলা করলেই হইতো।","ɛk polɐ, d̪u͡ɪ̯ polɐ bo͡ɪ̯lɐ koɾle͡ɪ̯ ho͡ɪ̯t̪o।","æk pola, d̪u͡i̯ pola bo͡i̯la korle͡i̯ ho͡i̯t̪o।"
4101,Tangail,rec_02_audio_3.wav,"ওরা করবো না, হুদাই কইয়া লাভ নাই।","oɾɐ koɾbo nɐ, hud̪ɐ͡ɪ̯ ko͡ɪ̯ʲɐ lɐbʱ nɐ͡ɪ̯।","ora korbo na, hud̪a͡i̯ ko͡i̯ʲa labʱ na͡i̯।"
4102,Tangail,rec_02_audio_3.wav,ওরা করবো না।,oɾɐ koɾbo nɐ।,ora korbo na।
4103,Tangail,rec_02_audio_3.wav,বিল্ডিং যাগোর আছে তারাই করবো।,bɪldɪŋ ɟɐgoɾ ɐcʰe t̪ɐɾɐ͡ɪ̯ koɾbo।,bildiŋ ɟagor acʰe t̪ara͡i̯ korbo।
4104,Tangail,rec_02_big_audio_0_chunk_0.wav,"তুমি যদি আমারে থ্রেট করো যে তোমার বাসায় যাইয়া কাজ করমু, তুমি যদি কিছু কও তোমারে মার্ডার করমু।","t̪umɪ ɟod̪ɪ ɐmɐɾe t̪ɾet koɾo ɟe t̪omɐɾ bɐʃɐe̯ ɟɐ͡ɪ̯ʲɐ kɐɟ koɾmu, t̪umɪ ɟod̪ɪ kɪcʰu kɔ͡o̯ t̪omɐɾe mɐɾdɐɾ koɾmu।","t̪umi ɟod̪i amare t̪ret koro ɟe t̪omar baʃaʲ ɟa͡i̯ʲa kaɟ kormu, t̪umi ɟod̪i kicʰu kɔ͡o̯ t̪omare mardar kormu।"
4105,Tangail,rec_02_big_audio_0_chunk_0.wav,করতে পারবা কোনওদিন?,koɾt̪e pɐɾbɐ konod̪ɪn?,kort̪e parba konod̪in?
4106,Tangail,rec_02_big_audio_0_chunk_0.wav,করতে পারবা?,koɾt̪e pɐɾbɐ?,kort̪e parba?
4107,Tangail,rec_02_big_audio_0_chunk_0.wav,আর তুমি যদি এইরকম করো তাইলে করাই হারবো না।,ɐɾ t̪umɪ ɟod̪ɪ e͡ɪ̯ɾɔkom koɾo t̪ɐ͡ɪ̯le kɔɾɐ͡ɪ̯ hɐɾbo nɐ।,ar t̪umi ɟod̪i e͡i̯rɔkom koro t̪a͡i̯le kɔra͡i̯ harbo na।
4108,Tangail,rec_02_big_audio_0_chunk_0.wav,সেইটাই।,ʃe͡ɪ̯tɐ͡ɪ̯।,ʃe͡i̯ta͡i̯।
4109,Tangail,rec_02_big_audio_0_chunk_0.wav,আইনে কোনও ই নাই এইটার।,ɐ͡ɪ̯ne kono ɪ nɐ͡ɪ̯ e͡ɪ̯tɐɾ।,a͡i̯ne kono i na͡i̯ e͡i̯tar।
4110,Tangail,rec_02_big_audio_0_chunk_0.wav,আমি ওদেরকে এইটা বুঝায় বললাম যে দেখো এখনো সময় আছে।,ɐmɪ od̪eɾke e͡ɪ̯tɐ buɟʱɐe̯ bollɐm ɟe d̪ɛkʰo ɛkʰono ʃɔmɔe̯ ɐcʰe।,ami od̪erke e͡i̯ta buɟʱaʲ bollam ɟe d̪ækʰo ækʰono ʃɔmɔʲ acʰe।
4111,Tangail,rec_02_big_audio_0_chunk_0.wav,হুম।,hum।,hum।
4112,Tangail,rec_02_big_audio_0_chunk_0.wav,তোমরা আপোষে আইসা বলো।,t̪omɾɐ ɐpoʃe ɐ͡ɪ̯ʃɐ bɔlo।,t̪omra apoʃe a͡i̯ʃa bɔlo।
4113,Tangail,rec_02_big_audio_0_chunk_0.wav,"তোমার ভাই আমাদের, তোমরা কাজ করবা না তো কেরা কাজ করবো?","t̪omɐɾ bʱɐ͡ɪ̯ ɐmɐd̪eɾ, t̪omɾɐ kɐɟ koɾbɐ nɐ t̪o keɾɐ kɐɟ koɾbo?","t̪omar bʱa͡i̯ amad̪er, t̪omra kaɟ korba na t̪o kera kaɟ korbo?"
4114,Tangail,rec_02_big_audio_0_chunk_0.wav,এমনে কইরাই কইছি।,ɛmone ko͡ɪ̯ɾɐ͡ɪ̯ ko͡ɪ̯cʰɪ।,æmone ko͡i̯ra͡i̯ ko͡i̯cʰi।
4115,Tangail,rec_02_big_audio_0_chunk_0.wav,"না যেটুক আছে ওইটুক তো কাজই নাই, সম্পূর্ণ করা শেষ হইয়া গেছেগা।","nɐ ɟetuk ɐcʰe o͡ɪ̯tuk t̪o kɐɟɪ nɐ͡ɪ̯, ʃɔmpuɾno kɔɾɐ ʃeʃ ho͡ɪ̯ʲɐ gecʰegɐ।","na ɟetuk acʰe o͡i̯tuk t̪o kaɟi na͡i̯, ʃɔmpurno kɔra ʃeʃ ho͡i̯ʲa gecʰega।"
4116,Tangail,rec_02_big_audio_0_chunk_0.wav,সেইটাই ওইটুক না করলেও চলে।,ʃe͡ɪ̯tɐ͡ɪ̯ o͡ɪ̯tuk nɐ koɾle͡o̯ cɔle।,ʃe͡i̯ta͡i̯ o͡i̯tuk na korle͡o̯ cɔle।
4117,Tangail,rec_02_big_audio_0_chunk_0.wav,ওইটুক আটকায়া রাইখা আমাদের কী হবো?,o͡ɪ̯tuk ɐtkɐʲɐ ɾɐ͡ɪ̯kʰɐ ɐmɐd̪eɾ kɪ hɔbo?,o͡i̯tuk atkaʲa ra͡i̯kʰa amad̪er ki hɔbo?
4118,Tangail,rec_02_big_audio_0_chunk_0.wav,কিছুই না।,kɪcʰu͡ɪ̯ nɐ।,kicʰu͡i̯ na।
4119,Tangail,rec_02_big_audio_0_chunk_0.wav,ওইটা হইলো খারাপ দেখা যাইবো।,o͡ɪ̯tɐ ho͡ɪ̯lo kʰɐɾɐp d̪ɛkʰɐ ɟɐ͡ɪ̯bo।,o͡i̯ta ho͡i̯lo kʰarap d̪ækʰa ɟa͡i̯bo।
4120,Tangail,rec_02_big_audio_0_chunk_0.wav,কারণ ওই সাইডে ওগোই বাদ  যাইবো।,kɐɾon o͡ɪ̯ sɐ͡ɪ̯de ogo͡ɪ̯ bɐd̪  ɟɐ͡ɪ̯bo।,karon o͡i̯ sa͡i̯de ogo͡i̯ bad̪  ɟa͡i̯bo।
4121,Tangail,rec_02_big_audio_0_chunk_0.wav,সেই।,ʃe͡ɪ̯।,ʃe͡i̯।
4122,Tangail,rec_02_big_audio_0_chunk_1.wav,করলে সাইডে করা যাবো কিন্তু উল্টা যদি থ্রেট করে তাইলে কাজ করতে পারবো না তো।,koɾle sɐ͡ɪ̯de kɔɾɐ ɟɐbo kɪnt̪u ultɐ ɟod̪ɪ t̪ɾet koɾe t̪ɐ͡ɪ̯le kɐɟ koɾt̪e pɐɾbo nɐ t̪o।,korle sa͡i̯de kɔra ɟabo kint̪u ulta ɟod̪i t̪ret kore t̪a͡i̯le kaɟ kort̪e parbo na t̪o।
4123,Tangail,rec_02_big_audio_0_chunk_1.wav,"<>
পাইপ-টাইপ গ্লাস সব ভুল মুরা দিয়া দিছে, একবারে ফ্লাশ-ম্লাশসহ।","<>
pɐ͡ɪ̯p-tɐ͡ɪ̯p glɐs ʃɔb bʱul muɾɐ d̪ɪʲɐ d̪ɪcʰe, ɛkbɐɾe pʰlɐʃɔ-mlɐʃʃɔho।","<>
pa͡i̯p-ta͡i̯p glas ʃɔb bʱul mura d̪iʲa d̪icʰe, ækbare pʰlaʃɔ-mlaʃʃɔho।"
4124,Tangail,rec_02_big_audio_0_chunk_1.wav,যদি খালি ফাইটা যায় একবারে ওগো বারিন্দা হুইদ্যা ফাইটা যাবগা।,ɟod̪ɪ kʰɐlɪ pʰɐ͡ɪ̯tɐ ɟɐe̯ ɛkbɐɾe ogo bɐɾɪnd̪ɐ hu͡ɪ̯d̪d̪ɐ pʰɐ͡ɪ̯tɐ ɟɐbgɐ।,ɟod̪i kʰali pʰa͡i̯ta ɟaʲ ækbare ogo barind̪a hu͡i̯d̪d̪a pʰa͡i̯ta ɟabga।
4125,Tangail,rec_02_small_audio_0.wav,তুমি আমার বাসায় আইসা কাজ করবা তাই না?,t̪umɪ ɐmɐɾ bɐʃɐe̯ ɐ͡ɪ̯ʃɐ kɐɟ koɾbɐ t̪ɐ͡ɪ̯ nɐ?,t̪umi amar baʃaʲ a͡i̯ʃa kaɟ korba t̪a͡i̯ na?
4126,Tangail,rec_02_small_audio_0.wav,কইয়া বইলা কাজ করবা না?,ko͡ɪ̯ʲɐ bo͡ɪ̯lɐ kɐɟ koɾbɐ nɐ?,ko͡i̯ʲa bo͡i̯la kaɟ korba na?
