District,External_ID,Contents,ipa
Tangail,rec_06_audio_116.wav,সেটাই।,ʃeta͡i̯।
Tangail,rec_06_audio_116.wav,কারণ আমার কিন্তু মহিলা টাইপ বিজনেস।,karon amar kint̪u mohila ta͡i̯p biɟɔnes।
Tangail,rec_06_audio_116.wav,আমরা অর কাছে লাব করমু।,amra ɔr kacʰe lab kormu।
Tangail,rec_06_audio_116.wav,ব্যবসার সময় এহন কিন্তু আমার হারাদিন বইয়া থাকলিও লোক আবো না।,bæbʃar ʃɔmɔʲ ehon kint̪u amar harad̪in bo͡i̯ʲa t̪ʰakli͡o̯ lok abo na।
Tangail,rec_06_audio_116.wav,সেটাই।,ʃeta͡i̯।
Tangail,rec_06_audio_116.wav,আইলেও যদি না বহি না?,a͡i̯le͡o̯ ɟod̪i na bohi na?
Tangail,rec_06_audio_116.wav,পোলা মানুষ এইন্না আইয়া তোমরা থাকতেই বাইর করবো।,pola manuʃ e͡i̯nna a͡i̯ʲa t̪omra t̪ʰakt̪e͡i̯ ba͡i̯r korbo।
Tangail,rec_06_audio_116.wav,ট্যাহা-পয়সা বাই করোন বা লেনদেন করা এইন্না করবো কিন্তু মনে করো অনেক আছে তোমার মনে করো ব্যবসা প্রতিষ্ঠানে ঘুন্টার পর ঘুন্টা আড্ডা দেয়।,tæha-pɔʲʃa ba͡i̯ kɔron ba lend̪en kɔra e͡i̯nna korbo kint̪u mone koro ɔnek acʰe t̪omar mone koro bæbʃa prot̪iʃtʰane gʱuntar pɔr gʱunta adda d̪eʲ।
Tangail,rec_06_audio_117.wav,"এমন ফাও লোক ফোন দিছে, কাইটা দিলাম।","æmon pʰa͡o̯ lok pʰon d̪icʰe, ka͡i̯ta d̪ilam।"
Tangail,rec_06_audio_117.wav,দুই হাজার ট্যাহা পাঠাবো খালি বইয়া আলাপ পাড়মু।,d̪u͡i̯ haɟar tæha patʰabo kʰali bo͡i̯ʲa alap paɽmu।
Tangail,rec_06_audio_117.wav,ঠিকই আছে।,tʰiki acʰe।
Tangail,rec_06_audio_117.wav,তোমার চিন্তা করা ঠিক আছে।,t̪omar cint̪a kɔra tʰik acʰe।
Tangail,rec_06_audio_117.wav,"এইজন্যেই মনে করো, টিকা আছো অনেক মানে সমাজটা ভিন্ন।","e͡i̯ɟonne͡i̯ mone koro, tika acʰo ɔnek mane ʃɔmaɟta bʱinno।"
Tangail,rec_06_audio_117.wav,এরে সমাজে মদ্যে নিজেরডা কন নাগে না।,ere ʃɔmaɟe mod̪d̪e niɟerda kon nage na।
Tangail,rec_06_audio_117.wav,"সমাজে মদ্যে তোমার মনে করো ম্যালা আছে, ম্যালা লোক আছে, ম্যালা বয়স্কধারী লোক আছে।","ʃɔmaɟe mod̪d̪e t̪omar mone koro mæla acʰe, mæla lok acʰe, mæla bɔʲoʃkod̪ʱari lok acʰe।"
Tangail,rec_06_audio_117.wav,"এহন আমার হাতে যদি টক্কর দিবার আহে, অর অনেক কিছু করোন লাগবো।","ehon amar hat̪e ɟod̪i tokkor d̪ibar ahe, ɔr ɔnek kicʰu kɔron lagbo।"
Tangail,rec_06_audio_117.wav,নিজের কথা নিজের কন নাগে না।,niɟer kɔt̪ʰa niɟer kon nage na।
Tangail,rec_06_audio_118.wav,টক্কর দিবা কিবা কইরা জানো?,tokkor d̪iba kiba ko͡i̯ra ɟano?
Tangail,rec_06_audio_118.wav,আমার কিন্তু লাখ-লাখ ট্যাহা না।,amar kint̪u lakʰ-lakʰ tæha na।
Tangail,rec_06_audio_118.wav,উদাহরণডা দেহাই।,ud̪ahɔronda d̪eha͡i̯।
Tangail,rec_06_audio_118.wav,"আমি তাও ভালো চলতাছি কারণ, ক্যান আমার বুদ্ধি জয়েন ভালো চলতাছে।","ami t̪a͡o̯ bʱalo cɔlt̪acʰi karon, kæn amar bud̪d̪ʱi ɟɔʲen bʱalo cɔlt̪acʰe।"
Tangail,rec_06_audio_118.wav,হৃদয় ভালো চলতাছে হৃদয়ের বুদ্ধির জোড়ে।,rid̪ɔʲ bʱalo cɔlt̪acʰe rid̪ɔʲer bud̪d̪ʱir ɟoɽe।
Tangail,rec_06_audio_118.wav,তোমার ভালো চলা তোমার বুদ্ধির জোড়ে।,t̪omar bʱalo cɔla t̪omar bud̪d̪ʱir ɟoɽe।
Tangail,rec_06_audio_118.wav,তুমি এহন প্রতি বাইতে মাস্টারি করতাছো।,t̪umi ehon prot̪i ba͡i̯t̪e mastari kort̪acʰo।
Tangail,rec_06_audio_118.wav,তুমি বেকার ঘুরা হাইতা না?,t̪umi bækar gʱura ha͡i̯t̪a na?
Tangail,rec_06_audio_118.wav,হুম।,hum।
Tangail,rec_06_audio_118.wav,সেটাই।,ʃeta͡i̯।
Tangail,rec_06_audio_118.wav,বেকার গুরলে তোমার দিন চলতো?,bækar gurle t̪omar d̪in cɔlɔt̪o?
Tangail,rec_06_audio_118.wav,তুমি দশ-বারো হাজার এম্ফি-অন্থোন পাইতাছো ট্যাকাডা।,t̪umi d̪ɔʃ-baro haɟar empʰi-ɔnt̪ʰon pa͡i̯t̪acʰo tækada।
Tangail,rec_39_audio_69.wav,বলার টাইম নিয়া নেয় না আর কি এইরকম।,bɔlar ta͡i̯m niʲa neʲ na ar ki e͡i̯rɔkom।
Tangail,rec_39_audio_69.wav,"অথচ আপনি আপনার সারাডা জীবন মানে, তারসাথে খুবই ই রাখছেন কিন্তু সে বিদায়ের সময় সে একটা গুডবাইও আর কি বললো না এইরকম।","ɔt̪ʰɔc apni apnar ʃarada ɟibɔn mane, t̪arʃat̪ʰe kʰubi i rakʰcʰen kint̪u ʃe bid̪aʲer ʃɔmɔʲ ʃe ækta gudba͡i̯͡o̯ ar ki bollo na e͡i̯rɔkom।"
Tangail,rec_39_audio_69.wav,আই সাপোস ইন দা ইন্ড দ্যা হোল অফ লাইফ বিকামস এন এক্ট অফ লেটিং গো।,a͡i̯ ʃapoʃ in d̪a ind d̪æ hol ɔpʰ la͡i̯pʰ bikamoʃ en ækt ɔpʰ letiŋ go।
Tangail,rec_39_audio_70.wav,বাট হোয়াট হার্টস মোস্ট ইজ নট টেকিং এ মোমেন্ট টু সে গুড বায়।,bat hoʲat harts most iɟ nɔt tekiŋ e moment tu ʃe gud baʲ।
Tangail,rec_39_audio_70.wav,"আচ্ছা এরপরের ছবিডা হচ্ছে বলিউডের, আর তা অইছে অক্টোবর।","accʰa erporer cʰobida hoccʰe bɔli͡u̯der, ar t̪a e͡i̯cʰe ɔktobɔr।"
Tangail,rec_39_audio_70.wav,"এই ছবি রিলিজ হয় দুই হাজার আঠারো সালে, আর আইএমডিবি রেটিং সেভেন পয়েন্ট ফাইভ।","e͡i̯ cʰobi riliɟ hɔʲ d̪u͡i̯ haɟar atʰaro sale, ar a͡i̯͡e̯modibi retiŋ ʃebʱen pɔʲent pʰa͡i̯bʱ।"
Tangail,rec_39_audio_71.wav,এইডায় অভিনয় করছে বরুণ ধাওয়ান আর বানিতা সাধু।,e͡i̯daʲ obʱinɔʲ korcʰe borun d̪ʱa͡o̯ʷan ar banit̪a ʃad̪ʱu।
Tangail,rec_39_audio_71.wav,এই ছবি আমার পছন্দ হওয়ার এইডা একটা কারণ আছে।,e͡i̯ cʰobi amar pɔcʰond̪o hoʷar e͡i̯da ækta karon acʰe।
Tangail,rec_39_audio_71.wav,তা আর এইডা অইছে আমার মানে আমি যেই মাসে জন্ম হইছি ওইডাও অক্টোবর মাস আছিলো।,t̪a ar e͡i̯da e͡i̯cʰe amar mane ami ɟe͡i̯ maʃe ɟɔnmo ho͡i̯cʰi o͡i̯da͡o̯ ɔktobɔr maʃ acʰilo।
Tangail,rec_39_audio_71.wav,অক্টোবর মাসটা ভালোই লাগে।,ɔktobɔr maʃta bʱalo͡i̯ lage।
Tangail,rec_39_audio_71.wav,একটু শীতশীত থাকে।,ektu ʃit̪ʃit̪ t̪ʰake।
Tangail,rec_39_audio_72.wav,এ বরুণ ধাওয়ান এই ছবিতে মানে বরুণ ধাওয়ানের নাম ড্যান আর হইছে বানিতার নাম হইছে শিউলি।,e borun d̪ʱa͡o̯ʷan e͡i̯ cʰobit̪e mane borun d̪ʱa͡o̯ʷaner nam dæn ar ho͡i̯cʰe banit̪ar nam ho͡i̯cʰe ʃi͡u̯li।
Tangail,rec_39_audio_72.wav,ওই অক্টোবরে যে শিউলি ফুল আছে না?,o͡i̯ ɔktobɔre ɟe ʃi͡u̯li pʰul acʰe na?
Tangail,rec_39_audio_72.wav,ওই শিউলি ফুলের নামেই আর কি নাম শিউলি।,o͡i̯ ʃi͡u̯li pʰuler name͡i̯ ar ki nam ʃi͡u̯li।
Tangail,rec_39_audio_73.wav,আর এই ছবিতে শিউলি ফুলের একটা ভুমিকা আছে যেইডা মানে গল্পের স্টোরির ভিল্ড অওয়ার সাথে সাথেই বুঝা যায়।,ar e͡i̯ cʰobit̪e ʃi͡u̯li pʰuler ækta bʱumika acʰe ɟe͡i̯da mane gɔlper storir bʱild ɔ͡o̯ʷar ʃat̪ʰe ʃat̪ʰe͡i̯ buɟʱa ɟaʲ।
Tangail,rec_39_audio_73.wav,বানিতা এর পছন্দের ফুল মানে যে নাইকা অর পছন্দের ফুল অইলো শিউলি।,banit̪a er pɔcʰond̪er pʰul mane ɟe na͡i̯ka ɔr pɔcʰond̪er pʰul ɔ͡i̯lo ʃi͡u̯li।
Tangail,rec_39_audio_74.wav,"আর বরুণ ধাওয়ান আর বানিতা দুইজনেই হচ্ছে, হোটেল ম্যানেজমেন আর ট্যুরিজমের মানে স্টুডেন।","ar borun d̪ʱa͡o̯ʷan ar banit̪a d̪u͡i̯ɟɔne͡i̯ hoccʰe, hotel mæneɟmen ar turiɟɔmer mane studen।"
Tangail,rec_39_audio_74.wav,মানে অরা আর কি হোটেলে এহন আর জব করে।,mane ɔra ar ki hotele ehon ar ɟɔbo kore।
Tangail,rec_39_audio_74.wav,সম্ভবত মুম্বাইর কোনো একটা ফাইভ স্টার হোটেলে ম্যানেজমেন্টের কাজ করে।,ʃɔmbʱɔbɔt̪o mumba͡i̯r kono ækta pʰa͡i̯bʱ star hotele mæneɟmenter kaɟ kore।
Tangail,rec_39_audio_74.wav,মানে কহনো,mane kɔhono
Tangail,rec_39_audio_75.wav,"অরা কহনো শেফ, কহনো মানে যে যহন যে দায়িত্ব পরে কহনো শেফ, কহনো ওয়েটার।","ɔra kɔhono ʃepʰo, kɔhono mane ɟe ɟɔhon ɟe d̪aʲit̪t̪o pɔre kɔhono ʃepʰo, kɔhono oʲetar।"
Tangail,rec_39_audio_75.wav,"কহনো ক্লিনার, কহনো <> ডায়ার, কহনো ওয়াশার, কহন আবার দ্যাহা গেছে যে ম্যানেজার কোনো এক ফ্লোরের।","kɔhono klinar, kɔhono <> daʲar, kɔhono oʷaʃar, kɔhon abar d̪æha gecʰe ɟe mæneɟar kono æk pʰlorer।"
Tangail,rec_39_audio_75.wav,তো এইরকম।,t̪o e͡i̯rɔkom।
Tangail,rec_39_audio_76.wav,"যহন নিউ ইয়ার, মানে এইরকম চলতে চলতে অয় ছবিতে দ্যাহায় যে একটা নিউ ইয়ারের সময় অইছে, মানে হোটেল জুইড়া পার্টি।","ɟɔhon ni͡u̯ iʲar, mane e͡i̯rɔkom cɔlt̪e cɔlt̪e ɔʲ cʰobit̪e d̪æhaʲ ɟe ækta ni͡u̯ iʲarer ʃɔmɔʲ e͡i̯cʰe, mane hotel ɟu͡i̯ɽa parti।"
Tangail,rec_39_audio_76.wav,স্টাফদের আলাদা পার্টির জায়গা আবার যারা কর্পোরেট ওদের একটা আলাদা পার্টির জায়গা আছে।,stapʰd̪er alad̪a partir ɟaʲga abar ɟara kɔrporet od̪er ækta alad̪a partir ɟaʲga acʰe।
Tangail,rec_39_audio_76.wav,মানে যারা স্টাফ অরা তো আর,mane ɟara stapʰ ɔra t̪o ar
Tangail,rec_39_audio_77.wav,কর্পোরেট পার্টিতে ঢুইকা পার্টি করতে পারবো না।,kɔrporet partit̪e dʱu͡i̯ka parti kort̪e parbo na।
Tangail,rec_39_audio_77.wav,অদের তো আলাদা একটা সাউড যারা স্টাফ আছে।,ɔd̪er t̪o alad̪a ækta ʃa͡u̯d ɟara stapʰ acʰe।
Tangail,rec_39_audio_77.wav,ওইতো অরাও যেমন স্টাফ ওইরকমই।,o͡i̯t̪o ɔra͡o̯ ɟæmon stapʰ o͡i̯rɔkomi।
Tangail,rec_39_audio_77.wav,তো এই পার্টির মদ্যেই মানে শিউলি একদম মানে রেলিং এর কাছে যাইয়া,t̪o e͡i̯ partir mod̪d̪e͡i̯ mane ʃi͡u̯li ækd̪ɔm mane reliŋ er kacʰe ɟa͡i̯ʲa
Tangail,rec_39_audio_78.wav,মানে বসতে বসতে গেছিলো।,mane boʃt̪e boʃt̪e gecʰilo।
Tangail,rec_39_audio_78.wav,ওইসময় ও মানে পিছলা যাইয়া নিচে পইড়া গেছিলো আর কি একদম।,o͡i̯ʃɔmɔʲ o mane picʰla ɟa͡i̯ʲa nice po͡i̯ɽa gecʰilo ar ki ækd̪ɔm।
Tangail,rec_39_audio_78.wav,নিচে পইড়া যায়।,nice po͡i̯ɽa ɟaʲ।
Tangail,rec_39_audio_78.wav,"কিন্তু মানে এই কত মানে পইড়া যাওয়ার ঠিক সময়েই বইলা গেছিলো যে, হয়ার ইজ ড্যান?","kint̪u mane e͡i̯ kɔt̪o mane po͡i̯ɽa ɟa͡o̯ʷar tʰik ʃɔmɔʲe͡i̯ bo͡i̯la gecʰilo ɟe, hɔʲar iɟ dæn?"
Tangail,rec_39_audio_78.wav,মানে বরুণ ধাওয়ান কোথায়?,mane borun d̪ʱa͡o̯ʷan kot̪ʰaʲ?
Tangail,rec_39_audio_78.wav,মানে,mane
Tangail,rec_06_audio_119.wav,<> কুনু থাকো তুমি বন্দু?,<> kunu t̪ʰako t̪umi bond̪u?
Tangail,rec_06_audio_119.wav,"<> হেডাই তো, বেকার খাটার চেয়ে কিছু করা ভালো না?","<> heda͡i̯ t̪o, bækar kʰatar ceʲe kicʰu kɔra bʱalo na?"
Tangail,rec_06_audio_119.wav,কতো আবার মানুষ আছে খারাপ।,kɔt̪o abar manuʃ acʰe kʰarap।
Tangail,rec_06_audio_119.wav,বাংলাদেশের মানুষ অইছে বেশি খাইষ্টা আবার।,baŋlad̪eʃer manuʃ e͡i̯cʰe beʃi kʰa͡i̯ʃta abar।
Tangail,rec_06_audio_119.wav,"অলস, অলস একবারে লেজী।","ɔlos, ɔlos ækbare leɟi।"
Tangail,rec_06_audio_119.wav,চায় চায়নারা কিন্তু এতো অলসতা করে না।,caʲ caʲnara kint̪u et̪o ɔloʃot̪a kore na।
Tangail,rec_06_audio_119.wav,এইজন্যেই অরা আইগাইতাছে।,e͡i̯ɟonne͡i̯ ɔra a͡i̯ga͡i̯t̪acʰe।
Tangail,rec_06_audio_119.wav,আইগাইনা আছে।,a͡i̯ga͡i̯na acʰe।
Tangail,rec_06_audio_120.wav,মানুষ সঠিক পথে যদি হাঁটে না এইজন্যে মানুষের নানান নানান ইয়ে ভুগতাছে।,manuʃ ʃɔtʰik pɔt̪ʰe ɟod̪i hãte na e͡i̯ɟonne manuʃer nanan nanan iʲe bʱugt̪acʰe।
Tangail,rec_06_audio_120.wav,নানান সমস্যায় ভুগতাছে।,nanan ʃɔmoʃʃaʲ bʱugt̪acʰe।
Tangail,rec_06_audio_120.wav,কাইলকার ইতিহাস জানো?,ka͡i̯lkar it̪ihaʃ ɟano?
Tangail,rec_06_audio_120.wav,কাইলকারটা কি জানো?,ka͡i̯lkarta ki ɟano?
Tangail,rec_06_audio_120.wav,কাইলকা তোমার মনে করো,ka͡i̯lka t̪omar mone koro
Tangail,rec_06_audio_121.wav,বাইত থিকা আমারে কইছে যে লেচু একদিন নিছিলাম।,ba͡i̯t̪o t̪ʰika amare ko͡i̯cʰe ɟe lecu ækd̪in nicʰilam।
Tangail,rec_06_audio_121.wav,আরেকদিন লেচুর কথা কইছে।,arekd̪in lecur kɔt̪ʰa ko͡i̯cʰe।
Tangail,rec_06_audio_121.wav,লেচু আর নিবার কইছে তোমার কিছু আদার কিছু পণ্য নিবার কইছে।,lecu ar nibar ko͡i̯cʰe t̪omar kicʰu ad̪ar kicʰu ponno nibar ko͡i̯cʰe।
Tangail,rec_06_audio_121.wav,"ভাবলাম একটা বাজে, আমি বিশটা বেঁচছি এই দোহানে মদ্যে তহন।","bʱablam ækta baɟe, ami biʃta bẽccʰi e͡i̯ d̪ohane mod̪d̪e t̪ɔhon।"
Tangail,rec_06_audio_121.wav,একটা বাজে সকাল দশটার সুম আইছি একটা তুড়ি বিশ টেকা কিন্তু বেঁচছি আমি।,ækta baɟe ʃɔkal d̪ɔʃtar ʃum a͡i̯cʰi ækta t̪uɽi biʃ teka kint̪u bẽccʰi ami।
Tangail,rec_06_audio_122.wav,"পরে আমি কইলাম যে, আমি আইজকা মানে নিলস কিন্তু কোনো দিন যায়।","pɔre ami ko͡i̯lam ɟe, ami a͡i̯ɟka mane nilɔʃ kint̪u kono d̪in ɟaʲ।"
Tangail,rec_06_audio_122.wav,তুমি মনে করবা না যে বেঁচা-কিনি প্রতিদিন অয়।,t̪umi mone korba na ɟe bẽca-kini prot̪id̪in ɔʲ।
